암호화 YKIHO 코드,요양기관명,검색코드,검색코드명
JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQ3IyQ4OSQ0NjE0ODEjNDEjJDEjJDgjJDgz,미즈메디병원,05,신생아 중환자실
JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQ3IyQ4OSQ0NjE0ODEjNDEjJDEjJDgjJDgz,미즈메디병원,71,정맥류수술
JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQ3IyQ4OSQ0NjE0ODEjNDEjJDEjJDgjJDgz,미즈메디병원,34,산부인과
JDQ4MTYyMiM4MSMkMiMkNCMkMDAkNDgxMzUxIzIxIyQyIyQxIyQwMCQ0NjEwMDIjNDEjJDEjJDgjJDgz,미즈모아산부인과의원,24,제왕절개후자연분만병원
JDQ4MTYyMiM2MSMkMSMkNiMkOTkkMzgxMzUxIzExIyQxIyQzIyQ5MiQzNjE4MzIjNjEjJDEjJDAjJDgz,미즈베베산부인과병원,24,제왕절개후자연분만병원
JDQ4MTYyMiM3MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQyIyQ5IyQwMCQyNjE0ODEjNzEjJDEjJDgjJDgz,미즈여성아동병원,05,신생아 중환자실
JDQ4MTYyMiM3MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQ5IyQ3MiQyNjE0ODEjNDEjJDEjJDgjJDgz,미즈피아병원,06,개방병원
JDQ4MTYyMiM3MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQ5IyQ3MiQyNjE0ODEjNDEjJDEjJDgjJDgz,미즈피아병원,34,산부인과
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxMzUxIzUxIyQxIyQxIyQxMyQ0NjE0ODEjNTEjJDEjJDIjJDgz,미즈피아산부인과의원,24,제왕절개후자연분만병원
JDQ4MTg4MSM1MSMkMSMkMCMkNzIkMzgxOTYxIzMxIyQxIyQzIyQ2MiQzNjE0ODEjODEjJDEjJDYjJDgz,미즈필치과의원,17,측두하악관절 자극요법
JDQ4MTYyMiM1MSMkMSMkMCMkOTkkNTgxMzUxIzMxIyQxIyQzIyQ4OSQzNjE0ODEjNzEjJDEjJDgjJDgz,미추홀재활전문병원,41,재활의학과
JDQ4MTYyMiM1MSMkMSMkMCMkNzIkNDgxMTkxIzExIyQxIyQzIyQ4OSQzNjEyMjIjNjEjJDEjJDAjJDgz,미추홀치과의원,17,측두하악관절 자극요법
JDQ4MTg4MSM1MSMkMSMkMCMkNzIkNDgxMTkxIzIxIyQxIyQxIyQ5OSQyNjEwMDIjODEjJDEjJDIjJDgz,미플랜치과의원,17,측두하악관절 자극요법
JDQ4MTYyMiM2MSMkMSMkNiMkNzIkMzgxMzUxIzMxIyQyIyQ3IyQwMCQyNjE0ODEjNDEjJDEjJDQjJDgz,미플러스치과의원,17,측두하악관절 자극요법
JDQ4MTg4MSM1MSMkMSMkMCMkNzIkNTgxMzUxIzMxIyQxIyQzIyQ3OSQ0NjE0ODEjNDEjJDEjJDgjJDgz,미플러스치과의원,99,소아야간진료(20시 이후)
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNDgxMTkxIzIxIyQxIyQxIyQwMyQ0NjE0ODEjNjEjJDEjJDQjJDgz,미항외과의원,71,정맥류수술
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxMTkxIzExIyQxIyQzIyQ2MiQzNjE0ODEjODEjJDEjJDYjJDgz,민강남의원,71,정맥류수술
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkNDgxOTYxIzExIyQxIyQzIyQ5MiQyNjE4MzIjNjEjJDEjJDgjJDgz,민들레내과의원,13,혈액투석
JDQ4MTYyMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQ1IyQxMyQyNjE0ODEjNjEjJDEjJDgjJDgz,민들레병원,12,알코올질환입원치료병원
JDQ4MTYyMiM2MSMkMSMkMiMkOTkkNTgxMzUxIzExIyQxIyQzIyQ3MiQyNjE0ODEjNTEjJDEjJDIjJDgz,민들레요양병원,13,혈액투석
JDQ4MTYyMiM2MSMkMiMkMiMkMDAkMzgxNzAyIzExIyQxIyQzIyQ5MiQ0NjE0ODEjNDEjJDEjJDQjJDgz,민들레의료복지사회적협동조합민들레의원,08,가정간호실시병원
JDQ4MTYyMiM4MSMkMSMkMCMkNzIkMzgxOTYxIzMxIyQxIyQzIyQ4OSQzNjE4MzIjODEjJDEjJDYjJDgz,민들레치과의원,17,측두하악관절 자극요법
JDQ4MTYyMiM1MSMkMiMkOCMkMDAkMzgxMzUxIzIxIyQxIyQ1IyQ4MiQyNjE0ODEjNjEjJDEjJDgjJDgz,민병열산부인과의원,24,제왕절개후자연분만병원
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzMxIyQxIyQzIyQ3OSQyNjE4MzIjNTEjJDEjJDIjJDgz,민병원,39,외과
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzMxIyQxIyQzIyQ3OSQyNjE4MzIjNTEjJDEjJDIjJDgz,민병원,71,정맥류수술
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzMxIyQxIyQzIyQ3OSQyNjE4MzIjNTEjJDEjJDIjJDgz,민병원,06,개방병원
JDQ4MTg4MSM1MSMkMSMkMCMkNzIkMzgxNzAyIzIxIyQxIyQxIyQ4OSQzNjE0ODEjODEjJDEjJDYjJDgz,민영규치과의원,17,측두하악관절 자극요법
JDQ4MTg4MSM1MSMkMSMkMCMkNzIkNDgxMzUxIzIxIyQxIyQxIyQ4MiQ0NjE0ODEjNTEjJDEjJDYjJDgz,민우석치과의원,17,측두하악관절 자극요법
JDQ4MTg4MSM1MSMkMSMkMCMkNzIkNDgxMzUxIzIxIyQxIyQxIyQ4OSQzNjE0ODEjNjEjJDEjJDAjJDgz,민일치과의원,17,측두하악관절 자극요법
JDQ4MTYyMiM1MSMkMSMkMCMkNzIkNDgxMzUxIzUxIyQxIyQxIyQ3OSQ0NjEwMDIjNDEjJDEjJDgjJDgz,민플러스치과의원,17,측두하악관절 자극요법
JDQ4MTg4MSM1MSMkMiMkMCMkMDAkNTgxMzUxIzMxIyQxIyQzIyQ4MiQyNjE4MzIjNjEjJDEjJDAjJDgz,민현조내과의원,13,혈액투석
JDQ4MTYyMiM1MSMkMSMkNCMkNzIkMzgxMzUxIzIxIyQxIyQxIyQxMyQyNjE0ODEjNzEjJDEjJDgjJDgz,믿음소망치과의원,17,측두하악관절 자극요법
JDQ4MTYyMiM2MSMkMSMkNiMkNzIkMzgxMzUxIzQxIyQxIyQ3IyQ5MiQyNjEwMDIjNTEjJDEjJDYjJDgz,믿음치과의원,17,측두하악관절 자극요법
JDQ4MTYyMiM1MSMkMSMkMCMkNzIkNDgxMTkxIzUxIyQxIyQxIyQ5OSQzNjEyMjIjNTEjJDEjJDIjJDgz,믿음치과의원,99,소아야간진료(20시 이후)
JDQ4MTg4MSM1MSMkMSMkMCMkNzIkNDgxOTYxIzExIyQxIyQzIyQ4MiQzNjE4MzIjODEjJDEjJDIjJDgz,밀레니엄치과의원,17,측두하악관절 자극요법
JDQ4MTYyMiM4MSMkMiMkNCMkMDAkNDgxMzUxIzIxIyQxIyQ5IyQ4OSQzNjE4MzIjNTEjJDEjJDYjJDgz,밀양선비뇨기과의원,14,체외충격파쇄석술
JDQ4MTYyMiM4MSMkMSMkNCMkOTkkMzgxMzUxIzIxIyQxIyQ5IyQ4MiQyNjEyMjIjNTEjJDEjJDIjJDgz,밀양윤병원,03,응급의료병원
JDQ4MTYyMiM4MSMkMSMkNCMkOTkkMzgxMzUxIzIxIyQxIyQ5IyQ4MiQyNjEyMjIjNTEjJDEjJDIjJDgz,밀양윤병원,13,혈액투석
JDQ4MTYyMiM4MSMkMiMkNCMkMDAkNDgxMzUxIzIxIyQxIyQ5IyQ2MiQyNjE0ODEjODEjJDEjJDIjJDgz,밀양정통의원,71,정맥류수술
JDQ4MTYyMiM4MSMkMiMkNCMkMDAkMzgxNzAyIzMxIyQxIyQzIyQ2MiQyNjE4MzIjNTEjJDEjJDYjJDgz,밀양탑비뇨기과의원,14,체외충격파쇄석술
JDQ4MTAxMiM1MSMkMSMkMCMkNzIkMzgxMzUxIzIxIyQxIyQ1IyQ4MiQyNjE0ODEjNjEjJDEjJDQjJDgz,바다치과의원,17,측두하악관절 자극요법
JDQ4MTYyMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzQxIyQxIyQ3IyQ3OSQzNjE4MzIjNTEjJDEjJDYjJDgz,바로병원,43,관절
JDQ4MTYyMiM1MSMkMSMkMCMkNzIkNDgxMzUxIzExIyQxIyQzIyQ2MiQ0NjEwMDIjNDEjJDEjJDQjJDgz,바로이치과의원,17,측두하악관절 자극요법
JDQ4MTYyMiM4MSMkMSMkNCMkNzIkMzgxOTYxIzQxIyQxIyQ3IyQ3OSQyNjEyMjIjNzEjJDEjJDgjJDgz,바룸치과의원,17,측두하악관절 자극요법
JDQ4MTYyMiM4MSMkMSMkNCMkNzIkMzgxOTYxIzQxIyQxIyQ3IyQ3OSQyNjEyMjIjNzEjJDEjJDgjJDgz,바룸치과의원,99,소아야간진료(20시 이후)
JDQ4MTYyMiM2MSMkMSMkMiMkNzIkMzgxMzUxIzExIyQxIyQ3IyQxMyQyNjE0ODEjODEjJDEjJDIjJDgz,바르게치과의원,17,측두하악관절 자극요법
JDQ4MTg4MSM1MSMkMSMkNCMkNzIkMzgxMzUxIzExIyQxIyQ3IyQ4OSQzNjEwMDIjODEjJDEjJDIjJDgz,바르다정치과의원,17,측두하악관절 자극요법
JDQ4MTg4MSM1MSMkMSMkMCMkNzIkNDgxNzAyIzMxIyQxIyQ3IyQwMyQyNjEwMDIjNTEjJDEjJDIjJDgz,바른구강내과치과의원,17,측두하악관절 자극요법
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkMzgxMTkxIzUxIyQxIyQ1IyQ3OSQzNjE4MzIjODEjJDEjJDYjJDgz,바른눈안과의원,15,사시수술
JDQ4MTYyMiM2MSMkMSMkMiMkNzIkMzgxOTYxIzQxIyQxIyQ3IyQ2MiQzNjE4MzIjNTEjJDEjJDIjJDgz,바른명치과의원,17,측두하악관절 자극요법
JDQ4MTYyMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQ1IyQwMyQzNjE0ODEjNDEjJDEjJDgjJDgz,바른병원,99,소아야간진료(20시 이후)
JDQ4MTAxMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQ1IyQ5OSQzNjE0ODEjNjEjJDEjJDQjJDgz,바른병원,06,개방병원
JDQ4MTYyMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQ1IyQwMyQzNjE0ODEjNDEjJDEjJDgjJDgz,바른병원,09,보훈위탁병원
JDQ4MTYyMiM1MSMkMSMkMCMkNzIkNDgxMTkxIzIxIyQxIyQ5IyQwMyQyNjE4MzIjNjEjJDEjJDgjJDgz,바른선치과의원,17,측두하악관절 자극요법
JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxMzUxIzMxIyQxIyQzIyQ3MiQzNjE4MzIjNjEjJDEjJDAjJDgz,바른성모정형외과의원,99,소아야간진료(20시 이후)
JDQ4MTYyMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQ5IyQxMyQ0NjEwMDIjNjEjJDEjJDgjJDgz,바른세상병원,43,관절
JDQ4MTYyMiM3MSMkMiMkMCMkMDAkMzgxNzAyIzQxIyQxIyQ3IyQ4OSQzNjEwMDIjNTEjJDEjJDYjJDgz,바른안과의원,22,망막수술
JDQ4MTYyMiM1MSMkMSMkOCMkNzIkMzgxMzUxIzQxIyQxIyQ3IyQ3MiQyNjEwMDIjNDEjJDEjJDgjJDgz,바른연합치과의원,17,측두하악관절 자극요법
JDQ4MTYyMiM2MSMkMSMkMiMkNzIkMzgxOTYxIzUxIyQxIyQxIyQwMyQzNjE0ODEjNTEjJDEjJDYjJDgz,바른우리치과교정과치과의원,17,측두하악관절 자극요법
JDQ4MTg4MSM1MSMkMSMkNCMkNzIkMzgxMzUxIzIxIyQxIyQxIyQxMyQ0NjE0ODEjNzEjJDEjJDgjJDgz,바른우리치과의원,17,측두하악관절 자극요법
JDQ4MTAxMiM1MSMkMSMkMCMkNjIkMzgxMzUxIzExIyQyIyQzIyQwMCQyNjEwMDIjODEjJDEjJDIjJDgz,바른윤곽치과병원,17,측두하악관절 자극요법
JDQ4MTYyMiM3MSMkMSMkMCMkNzIkMzgxOTYxIzIxIyQxIyQxIyQ5OSQyNjEyMjIjNTEjJDEjJDIjJDgz,바른이갖기웰치과의원,17,측두하악관절 자극요법
JDQ4MTYyMiM2MSMkMSMkMiMkNzIkMzgxOTYxIzQxIyQxIyQ3IyQ3MiQ0NjEwMDIjNjEjJDEjJDgjJDgz,바른이연합치과의원,17,측두하악관절 자극요법
JDQ4MTg4MSM1MSMkMSMkMCMkNzIkMzgxNzAyIzIxIyQyIyQ1IyQwMCQyNjE0ODEjNzEjJDEjJDgjJDgz,바른이치과의원,17,측두하악관절 자극요법
JDQ4MTYyMiM1MSMkMSMkMCMkNzIkNDgxNzAyIzMxIyQxIyQ3IyQ3MiQzNjEwMDIjODEjJDEjJDYjJDgz,바른이턱치과의원,17,측두하악관절 자극요법
JDQ4MTAxMiM1MSMkMSMkMCMkNzIkMzgxOTYxIzUxIyQxIyQxIyQxMyQ0NjEwMDIjODEjJDEjJDIjJDgz,바른정플란트치과의원,17,측두하악관절 자극요법
JDQ4MTYyMiM1MSMkMSMkMCMkNzIkMzgxOTYxIzUxIyQxIyQ1IyQ2MiQyNjEwMDIjNjEjJDEjJDQjJDgz,바른턱얼굴치과의원,17,측두하악관절 자극요법
JDQ4MTg4MSM1MSMkMSMkMCMkNzIkNDgxMTkxIzIxIyQxIyQ1IyQ2MiQyNjE0ODEjNDEjJDEjJDgjJDgz,바이란트치과의원,17,측두하악관절 자극요법
JDQ4MTYyMiM4MSMkMiMkMCMkMDAkNDgxMzUxIzQxIyQxIyQ3IyQ3MiQ0NjE0ODEjNjEjJDEjJDgjJDgz,박경대내과의원,13,혈액투석
JDQ4MTYyMiM3MSMkMSMkMCMkNzIkMzgxMzUxIzIxIyQxIyQ1IyQ5OSQzNjE0ODEjNDEjJDEjJDQjJDgz,박경은치과의원,17,측두하악관절 자극요법
JDQ4MTYyMiM3MSMkMSMkMCMkNzIkMzgxMzUxIzUxIyQxIyQ1IyQ4OSQ0NjE0ODEjNTEjJDEjJDYjJDgz,박광치과의원,17,측두하악관절 자극요법
JDQ4MTYyMiM1MSMkMSMkMCMkNzIkNDgxMzUxIzMxIyQyIyQ3IyQwMCQyNjEyMjIjNTEjJDEjJDYjJDgz,박근완치과의원,99,소아야간진료(20시 이후)
JDQ4MTAxMiM1MSMkMSMkMCMkNzIkMzgxMzUxIzIxIyQyIyQ5IyQwMCQ0NjE0ODEjNjEjJDEjJDQjJDgz,박기백치과의원,17,측두하악관절 자극요법
JDQ4MTAxMiM1MSMkMSMkMCMkNzIkMzgxMzUxIzMxIyQxIyQ3IyQ3MiQyNjEwMDIjNjEjJDEjJDQjJDgz,박기봉치과의원,17,측두하악관절 자극요법
JDQ4MTYyMiM4MSMkMiMkMCMkMDAkMzgxMTkxIzQxIyQxIyQ3IyQ3OSQ0NjE0ODEjODEjJDEjJDYjJDgz,박남일비뇨기과의원,14,체외충격파쇄석술
JDQ4MTg4MSM1MSMkMiMkMCMkMDAkMzgxOTYxIzExIyQxIyQ3IyQ3OSQzNjEyMjIjNDEjJDEjJDgjJDgz,박내과의원,13,혈액투석
JDQ4MTYyMiM1MSMkMSMkNCMkNzIkMzgxMzUxIzIxIyQyIyQ1IyQwMCQyNjE0ODEjNDEjJDEjJDQjJDgz,박동규치과의원,17,측두하악관절 자극요법
JDQ4MTAxMiM1MSMkMSMkMCMkNzIkMzgxOTYxIzExIyQxIyQ3IyQxMyQzNjE0ODEjNTEjJDEjJDIjJDgz,박동수치과의원,17,측두하악관절 자극요법
JDQ4MTYyMiM4MSMkMSMkNCMkNzIkMzgxOTYxIzMxIyQxIyQzIyQ4MiQzNjE4MzIjODEjJDEjJDYjJDgz,박민생치과의원,17,측두하악관절 자극요법
JDQ4MTg4MSM1MSMkMiMkMCMkMDAkNTgxMzUxIzExIyQxIyQ3IyQ4OSQ0NjE0ODEjNTEjJDEjJDYjJDgz,박병대비뇨기과의원,14,체외충격파쇄석술
JDQ4MTYyMiM2MSMkMiMkMiMkMDAkMzgxMTkxIzExIyQxIyQ3IyQxMyQ0NjEwMDIjNTEjJDEjJDYjJDgz,박비뇨기과의원,14,체외충격파쇄석술
JDQ4MTg4MSM1MSMkMiMkMCMkMDAkNDgxMzUxIzIxIyQxIyQ1IyQ5OSQzNjEyMjIjNjEjJDEjJDQjJDgz,박상수내과의원,09,보훈위탁병원
JDQ4MTYyMiM3MSMkMSMkMCMkNzIkMzgxMzUxIzQxIyQxIyQ3IyQxMyQzNjE0ODEjNjEjJDEjJDgjJDgz,박상수치과의원,17,측두하악관절 자극요법
JDQ4MTYyMiM1MSMkMSMkMCMkNzIkMzgxMzUxIzUxIyQxIyQxIyQ5MiQzNjEyMjIjNjEjJDEjJDgjJDgz,박상욱치과의원,17,측두하악관절 자극요법
JDQ4MTYyMiM3MSMkMSMkMCMkNzIkMzgxMzUxIzIxIyQxIyQxIyQ2MiQyNjEwMDIjNTEjJDEjJDYjJDgz,박상윤치과의원,17,측두하악관절 자극요법
JDQ4MTAxMiM1MSMkMSMkMCMkNzIkMzgxMzUxIzMxIyQxIyQzIyQ2MiQyNjEwMDIjNDEjJDEjJDgjJDgz,박상훈치과의원,17,측두하악관절 자극요법
JDQ4MTYyMiM1MSMkMSMkMCMkNzIkMzgxOTYxIzMxIyQxIyQzIyQxMyQyNjE4MzIjNTEjJDEjJDIjJDgz,박선희치과의원,17,측두하악관절 자극요법
JDQ4MTYyMiM4MSMkMSMkMCMkNzIkMzgxMzUxIzQxIyQxIyQ3IyQ4MiQyNjE0ODEjNjEjJDEjJDQjJDgz,박성배치과의원,17,측두하악관절 자극요법
JDQ4MTg4MSM1MSMkMSMkMCMkNzIkMzgxOTYxIzUxIyQxIyQxIyQ2MiQ0NjE0ODEjNDEjJDEjJDgjJDgz,박성택치과의원,17,측두하악관절 자극요법
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNDgxMzUxIzQxIyQxIyQ3IyQ4MiQzNjE4MzIjNTEjJDEjJDYjJDgz,박승남소아과의원,99,소아야간진료(20시 이후)
JDQ4MTYyMiM1MSMkMSMkMCMkNzIkMzgxOTYxIzQxIyQxIyQ3IyQ3OSQ0NjE0ODEjNDEjJDEjJDgjJDgz,박승병치과의원,17,측두하악관절 자극요법
JDQ4MTYyMiM3MSMkMSMkMCMkNzIkMzgxMzUxIzExIyQxIyQ3IyQ3OSQyNjEwMDIjODEjJDEjJDIjJDgz,박애치과의원,17,측두하악관절 자극요법
JDQ4MTYyMiM2MSMkMSMkNiMkNzIkMzgxMzUxIzUxIyQxIyQ1IyQ2MiQyNjEyMjIjNTEjJDEjJDIjJDgz,박앤박치과의원,17,측두하악관절 자극요법
JDQ4MTg4MSM1MSMkMSMkMCMkNzIkNDgxMzUxIzExIyQxIyQzIyQ5OSQ0NjEwMDIjNDEjJDEjJDQjJDgz,박앤이서울치과의원,17,측두하악관절 자극요법
JDQ4MTYyMiM4MSMkMiMkNCMkMDAkMzgxMTkxIzQxIyQxIyQ3IyQxMyQzNjE0ODEjNjEjJDEjJDQjJDgz,박양훈내과의원,13,혈액투석
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkNDgxOTYxIzExIyQyIyQzIyQwMCQzNjEyMjIjNDEjJDEjJDgjJDgz,박언비뇨기과의원,14,체외충격파쇄석술
JDQ4MTYyMiM4MSMkMiMkMCMkMDAkNDgxMzUxIzExIyQxIyQ3IyQ4MiQyNjEyMjIjNjEjJDEjJDgjJDgz,박언휘내과의원,99,소아야간진료(20시 이후)
JDQ4MTYyMiM2MSMkMiMkMiMkMDAkMzgxNzAyIzIxIyQxIyQ5IyQ2MiQzNjEyMjIjNzEjJDEjJDgjJDgz,박영선내과의원,13,혈액투석
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkMzgxMTkxIzUxIyQxIyQ1IyQ3MiQyNjE0ODEjODEjJDEjJDIjJDgz,박영호비뇨기과의원,14,체외충격파쇄석술
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxMTkxIzExIyQxIyQ3IyQ5OSQzNjEwMDIjODEjJDEjJDYjJDgz,박용현내과의원,99,소아야간진료(20시 이후)
JDQ4MTg4MSM1MSMkMSMkMCMkNzIkMzgxOTYxIzUxIyQxIyQxIyQ5OSQyNjEwMDIjODEjJDEjJDYjJDgz,박용호치과의원,17,측두하악관절 자극요법
JDQ4MTYyMiM3MSMkMSMkMCMkNzIkMzgxMzUxIzMxIyQxIyQ3IyQxMyQ0NjEwMDIjNDEjJDEjJDgjJDgz,박원길치과의원,17,측두하악관절 자극요법
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkMzgxNzAyIzIxIyQxIyQ1IyQ3MiQyNjEwMDIjNTEjJDEjJDYjJDgz,박윤하비뇨기과의원,14,체외충격파쇄석술
JDQ4MTYyMiM4MSMkMiMkMCMkMDAkMzgxOTYxIzUxIyQxIyQ1IyQ3OSQzNjE0ODEjNTEjJDEjJDYjJDgz,박응원미모아소아청소년과의원,99,소아야간진료(20시 이후)
JDQ4MTYyMiM2MSMkMSMkMiMkNzIkMzgxMzUxIzIxIyQxIyQxIyQwMyQyNjE0ODEjNzEjJDEjJDgjJDgz,박인호치과의원,17,측두하악관절 자극요법
JDQ4MTYyMiM1MSMkMSMkMCMkNzIkMzgxMzUxIzUxIyQxIyQxIyQ5MiQyNjE4MzIjNDEjJDEjJDgjJDgz,박일윤치과의원,17,측두하악관절 자극요법
JDQ4MTYyMiM4MSMkMiMkMCMkMDAkNDgxOTYxIzMxIyQxIyQzIyQxMyQyNjEwMDIjNDEjJDEjJDgjJDgz,박자용내과의원,13,혈액투석
JDQ4MTYyMiM2MSMkMSMkMiMkNzIkMzgxMzUxIzMxIyQxIyQzIyQ5MiQyNjEwMDIjNzEjJDEjJDgjJDgz,박재구치과의원,17,측두하악관절 자극요법
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkMzgxOTYxIzMxIyQxIyQ3IyQ5OSQyNjEyMjIjNDEjJDEjJDgjJDgz,박재홍내과의원,13,혈액투석
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkMzgxOTYxIzIxIyQxIyQ5IyQ5OSQzNjE4MzIjODEjJDEjJDYjJDgz,박정대산부인과의원,08,가정간호실시병원
JDQ4MTYyMiM3MSMkMSMkMCMkNzIkMzgxMzUxIzIxIyQxIyQxIyQwMyQyNjEyMjIjNDEjJDEjJDgjJDgz,박정렬치과의원,17,측두하악관절 자극요법
JDQ4MTYyMiM1MSMkMiMkNCMkMDAkMzgxOTYxIzMxIyQxIyQzIyQ3MiQzNjEwMDIjNjEjJDEjJDAjJDgz,박정빈외과의원,71,정맥류수술
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNDgxMTkxIzUxIyQxIyQ1IyQ5OSQ0NjEwMDIjNjEjJDEjJDAjJDgz,박정희내과의원,13,혈액투석
JDQ4MTYyMiM4MSMkMiMkMCMkMDAkMzgxMTkxIzExIyQxIyQ3IyQwMyQzNjE4MzIjNDEjJDEjJDgjJDgz,박종각비뇨기과의원,14,체외충격파쇄석술
JDQ4MTYyMiM2MSMkMSMkNiMkNzIkMzgxMzUxIzMxIyQxIyQzIyQ4OSQyNjEyMjIjNjEjJDEjJDQjJDgz,박종대의 행복한치과의원,17,측두하악관절 자극요법
JDQ4MTYyMiM3MSMkMSMkMCMkNzIkMzgxMzUxIzExIyQxIyQzIyQ5OSQyNjE4MzIjNTEjJDEjJDIjJDgz,박종수치과의원,17,측두하악관절 자극요법
JDQ4MTAxMiM1MSMkMSMkMCMkNzIkMzgxMzUxIzMxIyQxIyQ3IyQ3OSQ0NjE0ODEjNjEjJDEjJDgjJDgz,박종을치과의원,17,측두하악관절 자극요법
JDQ4MTYyMiM2MSMkMiMkNiMkMDAkMzgxMzUxIzMxIyQxIyQ3IyQ2MiQyNjEwMDIjNjEjJDEjJDgjJDgz,박종호정신건강의학과의원,12,알코올질환입원치료병원
JDQ4MTYyMiM1MSMkMSMkMCMkMTMkNDgxNzAyIzIxIyQxIyQ1IyQ4MiQzNjE0ODEjNzEjJDEjJDgjJDgz,박지훈한의원,99,소아야간진료(20시 이후)
JDQ4MTYyMiM3MSMkMSMkMCMkNzIkMzgxMzUxIzExIyQxIyQ3IyQ2MiQyNjE0ODEjODEjJDEjJDYjJDgz,박진영치과의원,17,측두하악관절 자극요법
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxMzUxIzMxIyQxIyQzIyQ3MiQzNjE0ODEjNjEjJDEjJDQjJDgz,박찬현내과의원,13,혈액투석
JDQ4MTYyMiM1MSMkMSMkOCMkNzIkMzgxMzUxIzQxIyQxIyQ3IyQ5OSQzNjEwMDIjNTEjJDEjJDIjJDgz,박치과의원,17,측두하악관절 자극요법
JDQ4MTYyMiM2MSMkMSMkMiMkNzIkMzgxMzUxIzMxIyQxIyQzIyQ3MiQ0NjE0ODEjNDEjJDEjJDQjJDgz,박치과의원,17,측두하악관절 자극요법
JDQ4MTYyMiM2MSMkMSMkNiMkNzIkMzgxMzUxIzExIyQxIyQ3IyQxMyQ0NjEwMDIjNjEjJDEjJDQjJDgz,박치과의원,17,측두하악관절 자극요법
JDQ4MTYyMiM4MSMkMSMkNCMkNzIkMzgxOTYxIzMxIyQxIyQ3IyQ5MiQzNjEwMDIjNjEjJDEjJDgjJDgz,박치과의원,17,측두하악관절 자극요법
JDQ4MTg4MSM1MSMkMSMkMCMkNzIkMzgxMTkxIzIxIyQxIyQ1IyQ5MiQzNjEwMDIjNDEjJDEjJDgjJDgz,박치과의원,17,측두하악관절 자극요법
JDQ4MTg4MSM1MSMkMSMkMCMkNzIkMzgxOTYxIzQxIyQxIyQ3IyQwMyQzNjEyMjIjNzEjJDEjJDgjJDgz,박치과의원,17,측두하악관절 자극요법
JDQ4MTg4MSM1MSMkMiMkMCMkMDAkNTgxMzUxIzMxIyQxIyQ3IyQ3OSQyNjE4MzIjNzEjJDEjJDgjJDgz,박한철내과의원,13,혈액투석
JDQ4MTg4MSM1MSMkMiMkMCMkMDAkNTgxMzUxIzMxIyQxIyQ3IyQ3OSQyNjE4MzIjNzEjJDEjJDgjJDgz,박한철내과의원,99,소아야간진료(20시 이후)
JDQ4MTYyMiM2MSMkMSMkNiMkNzIkMzgxMzUxIzExIyQxIyQ3IyQ3MiQzNjE4MzIjNDEjJDEjJDQjJDgz,박현배치과의원,17,측두하악관절 자극요법
JDQ4MTYyMiM4MSMkMSMkNCMkNzIkMzgxMzUxIzIxIyQxIyQ1IyQwMyQzNjE0ODEjNDEjJDEjJDgjJDgz,박현식치과의원,17,측두하악관절 자극요법
JDQ4MTYyMiM3MSMkMSMkMCMkNzIkMzgxMzUxIzUxIyQyIyQxIyQwMCQzNjEwMDIjNzEjJDEjJDgjJDgz,박형근치과의원,17,측두하악관절 자극요법
JDQ4MTYyMiM4MSMkMiMkNCMkMDAkMzgxNzAyIzIxIyQxIyQ1IyQxMyQzNjE4MzIjNDEjJDEjJDQjJDgz,박형철굿모닝비뇨기과의원,14,체외충격파쇄석술
